"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"AntsAlf100-200.nlogo"
"experiment"
"12/10/2024 22:18:27:974 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","population","diffusion-rate","evaporation-rate","[step]","total-food"
"6916","125","6","85","200","60"
"6920","125","6","85","200","50"
"6918","125","6","85","200","56"
"6919","125","6","85","200","49"
"6923","125","6","86","200","45"
"6924","125","6","86","200","55"
"6922","125","6","86","200","57"
"6921","125","6","86","200","46"
"6925","125","6","86","200","52"
"6926","125","6","86","200","53"
"6929","125","6","86","200","51"
"6927","125","6","86","200","48"
"6928","125","6","86","200","55"
"6930","125","6","86","200","66"
"6932","125","6","87","200","51"
"6931","125","6","87","200","55"
"6933","125","6","87","200","51"
"6934","125","6","87","200","51"
"6937","125","6","87","200","65"
"6938","125","6","87","200","43"
"6936","125","6","87","200","45"
"6939","125","6","87","200","59"
"6935","125","6","87","200","48"
"6943","125","6","88","200","48"
"6940","125","6","87","200","58"
"6941","125","6","88","200","63"
"6944","125","6","88","200","47"
"6946","125","6","88","200","50"
"6942","125","6","88","200","49"
"6945","125","6","88","200","59"
"6947","125","6","88","200","54"
"6948","125","6","88","200","34"
"6950","125","6","88","200","65"
"6951","125","6","89","200","59"
"6949","125","6","88","200","47"
"6952","125","6","89","200","56"
"6954","125","6","89","200","55"
"6953","125","6","89","200","46"
"6956","125","6","89","200","48"
"6955","125","6","89","200","57"
"6960","125","6","89","200","50"
"6963","125","6","90","200","51"
"6958","125","6","89","200","45"
"6959","125","6","89","200","56"
"6961","125","6","90","200","53"
"6957","125","6","89","200","49"
"6962","125","6","90","200","45"
"6964","125","6","90","200","53"
"6965","125","6","90","200","43"
"6966","125","6","90","200","41"
"6968","125","6","90","200","40"
"6967","125","6","90","200","56"
"6969","125","6","90","200","60"
"6970","125","6","90","200","54"
"6971","125","6","91","200","47"
"6973","125","6","91","200","54"
"6974","125","6","91","200","61"
"6972","125","6","91","200","46"
"6975","125","6","91","200","58"
"6976","125","6","91","200","50"
"6977","125","6","91","200","44"
"6979","125","6","91","200","56"
"6980","125","6","91","200","54"
"6978","125","6","91","200","63"
"6981","125","6","92","200","60"
"6982","125","6","92","200","58"
"6983","125","6","92","200","43"
"6989","125","6","92","200","59"
"6988","125","6","92","200","48"
"6984","125","6","92","200","61"
"6987","125","6","92","200","49"
"6985","125","6","92","200","57"
"6986","125","6","92","200","49"
"6990","125","6","92","200","55"
"6991","125","6","93","200","46"
"6992","125","6","93","200","60"
"6997","125","6","93","200","45"
"6998","125","6","93","200","59"
"6993","125","6","93","200","59"
"6995","125","6","93","200","47"
"6999","125","6","93","200","54"
"6994","125","6","93","200","55"
"6996","125","6","93","200","61"
"7000","125","6","93","200","55"
"7001","125","6","94","200","58"
"7003","125","6","94","200","47"
"7004","125","6","94","200","50"
"7002","125","6","94","200","52"
"7005","125","6","94","200","56"
"7010","125","6","94","200","58"
"7009","125","6","94","200","48"
"7006","125","6","94","200","69"
"7007","125","6","94","200","49"
"7013","125","6","95","200","55"
"7008","125","6","94","200","59"
"7012","125","6","95","200","45"
"7011","125","6","95","200","44"
"7014","125","6","95","200","55"
"7015","125","6","95","200","45"
"7016","125","6","95","200","41"
"7017","125","6","95","200","45"
"7018","125","6","95","200","50"
"7019","125","6","95","200","51"
"7021","125","6","96","200","65"
"7022","125","6","96","200","56"
"7024","125","6","96","200","60"
"7020","125","6","95","200","53"
"7026","125","6","96","200","51"
"7025","125","6","96","200","61"
"7023","125","6","96","200","47"
"7027","125","6","96","200","61"
"7028","125","6","96","200","65"
"7029","125","6","96","200","53"
"7030","125","6","96","200","71"
"7032","125","6","97","200","51"
"7033","125","6","97","200","58"
"7031","125","6","97","200","55"
"7034","125","6","97","200","51"
"7035","125","6","97","200","52"
"7037","125","6","97","200","45"
"7040","125","6","97","200","50"
"7038","125","6","97","200","60"
"7036","125","6","97","200","51"
"7039","125","6","97","200","43"
"7041","125","6","98","200","56"
"7042","125","6","98","200","57"
"7043","125","6","98","200","64"
"7044","125","6","98","200","58"
"7047","125","6","98","200","57"
"7045","125","6","98","200","56"
"7046","125","6","98","200","53"
"7048","125","6","98","200","57"
"7050","125","6","98","200","47"
"7049","125","6","98","200","62"
"7052","125","6","99","200","52"
"7053","125","6","99","200","67"
"7054","125","6","99","200","51"
"7051","125","6","99","200","64"
"7055","125","6","99","200","48"
"7061","125","6","100","200","59"
"7056","125","6","99","200","48"
"7057","125","6","99","200","63"
"7060","125","6","99","200","65"
"7058","125","6","99","200","58"
"7059","125","6","99","200","57"
"7062","125","6","100","200","61"
"7064","125","6","100","200","62"
"7065","125","6","100","200","56"
"7063","125","6","100","200","70"
"7067","125","6","100","200","54"
"7068","125","6","100","200","64"
"7069","125","6","100","200","73"
"7066","125","6","100","200","50"
"7070","125","6","100","200","40"
"7071","125","7","0","200","109"
"7072","125","7","0","200","114"
"7079","125","7","0","200","121"
"7074","125","7","0","200","108"
"7073","125","7","0","200","117"
"7075","125","7","0","200","115"
"7080","125","7","0","200","107"
"7077","125","7","0","200","106"
"7076","125","7","0","200","98"
"7078","125","7","0","200","109"
"7082","125","7","1","200","118"
"7081","125","7","1","200","109"
"7083","125","7","1","200","93"
"7084","125","7","1","200","106"
"7086","125","7","1","200","120"
"7085","125","7","1","200","109"
"7088","125","7","1","200","103"
"7087","125","7","1","200","108"
"7089","125","7","1","200","103"
"7093","125","7","2","200","101"
"7092","125","7","2","200","113"
"7090","125","7","1","200","108"
"7097","125","7","2","200","104"
"7094","125","7","2","200","116"
"7091","125","7","2","200","102"
"7099","125","7","2","200","98"
"7100","125","7","2","200","98"
"7095","125","7","2","200","101"
"7096","125","7","2","200","124"
"7098","125","7","2","200","112"
"7101","125","7","3","200","107"
"7103","125","7","3","200","112"
"7102","125","7","3","200","113"
"7105","125","7","3","200","112"
"7104","125","7","3","200","113"
"7106","125","7","3","200","107"
"7109","125","7","3","200","106"
"7112","125","7","4","200","105"
"7113","125","7","4","200","121"
"7107","125","7","3","200","112"
"7108","125","7","3","200","105"
"7110","125","7","3","200","121"
"7114","125","7","4","200","109"
"7115","125","7","4","200","121"
"7111","125","7","4","200","114"
"7116","125","7","4","200","96"
"7118","125","7","4","200","93"
"7117","125","7","4","200","116"
"7120","125","7","4","200","108"
"7119","125","7","4","200","116"
"7121","125","7","5","200","108"
"7123","125","7","5","200","121"
"7122","125","7","5","200","101"
"7124","125","7","5","200","103"
"7125","125","7","5","200","92"
"7126","125","7","5","200","116"
"7127","125","7","5","200","97"
"7128","125","7","5","200","110"
"7129","125","7","5","200","108"
"7130","125","7","5","200","96"
"7133","125","7","6","200","122"
"7131","125","7","6","200","106"
"7132","125","7","6","200","95"
"7134","125","7","6","200","111"
"7135","125","7","6","200","111"
"7138","125","7","6","200","102"
"7140","125","7","6","200","101"
"7141","125","7","7","200","84"
"7139","125","7","6","200","85"
"7137","125","7","6","200","99"
"7136","125","7","6","200","111"
"7142","125","7","7","200","102"
"7143","125","7","7","200","109"
"7147","125","7","7","200","102"
"7144","125","7","7","200","111"
"7146","125","7","7","200","106"
"7145","125","7","7","200","106"
"7148","125","7","7","200","104"
"7149","125","7","7","200","102"
"7150","125","7","7","200","96"
"7151","125","7","8","200","109"
"7152","125","7","8","200","98"
"7153","125","7","8","200","95"
"7154","125","7","8","200","105"
"7155","125","7","8","200","89"
"7156","125","7","8","200","105"
"7157","125","7","8","200","99"
"7160","125","7","8","200","96"
"7158","125","7","8","200","85"
"7159","125","7","8","200","99"
"7161","125","7","9","200","98"
"7162","125","7","9","200","103"
"7163","125","7","9","200","80"
"7167","125","7","9","200","85"
"7165","125","7","9","200","91"
"7169","125","7","9","200","100"
"7168","125","7","9","200","110"
"7166","125","7","9","200","88"
"7164","125","7","9","200","95"
"7170","125","7","9","200","98"
"7171","125","7","10","200","78"
"7174","125","7","10","200","98"
"7172","125","7","10","200","85"
"7175","125","7","10","200","87"
"7173","125","7","10","200","90"
"7176","125","7","10","200","98"
"7177","125","7","10","200","80"
"7180","125","7","10","200","96"
"7178","125","7","10","200","94"
"7182","125","7","11","200","74"
"7183","125","7","11","200","70"
"7179","125","7","10","200","104"
"7181","125","7","11","200","93"
"7184","125","7","11","200","71"
"7186","125","7","11","200","85"
"7187","125","7","11","200","95"
"7185","125","7","11","200","103"
"7188","125","7","11","200","85"
"7189","125","7","11","200","92"
"7190","125","7","11","200","84"
"7191","125","7","12","200","87"
"7194","125","7","12","200","93"
"7192","125","7","12","200","85"
"7197","125","7","12","200","90"
"7196","125","7","12","200","99"
"7193","125","7","12","200","73"
"7195","125","7","12","200","80"
"7201","125","7","13","200","75"
"7200","125","7","12","200","77"
"7198","125","7","12","200","77"
"7199","125","7","12","200","86"
"7202","125","7","13","200","79"
"7204","125","7","13","200","91"
"7203","125","7","13","200","81"
"7205","125","7","13","200","72"
"7206","125","7","13","200","80"
"7208","125","7","13","200","85"
"7211","125","7","14","200","90"
"7210","125","7","13","200","75"
"7212","125","7","14","200","67"
"7207","125","7","13","200","88"
"7209","125","7","13","200","64"
"7214","125","7","14","200","79"
"7213","125","7","14","200","89"
"7215","125","7","14","200","75"
"7218","125","7","14","200","82"
"7219","125","7","14","200","84"
"7217","125","7","14","200","97"
"7216","125","7","14","200","82"
"7220","125","7","14","200","62"
"7221","125","7","15","200","82"
"7223","125","7","15","200","75"
"7224","125","7","15","200","74"
"7225","125","7","15","200","78"
"7222","125","7","15","200","76"
"7229","125","7","15","200","76"
"7228","125","7","15","200","79"
"7226","125","7","15","200","83"
"7227","125","7","15","200","96"
"7230","125","7","15","200","57"
"7233","125","7","16","200","68"
"7232","125","7","16","200","81"
"7231","125","7","16","200","71"
"7234","125","7","16","200","86"
"7235","125","7","16","200","75"
"7238","125","7","16","200","82"
"7239","125","7","16","200","77"
"7240","125","7","16","200","96"
"7237","125","7","16","200","83"
"7236","125","7","16","200","71"
"7242","125","7","17","200","62"
"7241","125","7","17","200","68"
"7247","125","7","17","200","69"
"7243","125","7","17","200","70"
"7244","125","7","17","200","71"
"7248","125","7","17","200","68"
"7246","125","7","17","200","68"
"7245","125","7","17","200","57"
"7249","125","7","17","200","63"
"7250","125","7","17","200","76"
"7251","125","7","18","200","68"
"7252","125","7","18","200","77"
"7253","125","7","18","200","62"
"7254","125","7","18","200","49"
"7257","125","7","18","200","67"
"7255","125","7","18","200","71"
"7258","125","7","18","200","72"
"7256","125","7","18","200","55"
"7259","125","7","18","200","74"
"7262","125","7","19","200","72"
"7260","125","7","18","200","58"
"7261","125","7","19","200","40"
"7263","125","7","19","200","62"
"7265","125","7","19","200","74"
"7264","125","7","19","200","65"
"7266","125","7","19","200","53"
"7268","125","7","19","200","71"
"7267","125","7","19","200","68"
"7269","125","7","19","200","74"
"7270","125","7","19","200","75"
"7271","125","7","20","200","59"
"7272","125","7","20","200","64"
"7275","125","7","20","200","71"
"7273","125","7","20","200","64"
"7274","125","7","20","200","46"
"7276","125","7","20","200","64"
"7277","125","7","20","200","50"
"7278","125","7","20","200","75"
"7283","125","7","21","200","81"
"7280","125","7","20","200","59"
"7279","125","7","20","200","42"
"7282","125","7","21","200","57"
"7281","125","7","21","200","43"
"7285","125","7","21","200","53"
"7286","125","7","21","200","47"
"7284","125","7","21","200","66"
"7287","125","7","21","200","65"
"7289","125","7","21","200","64"
"7288","125","7","21","200","71"
"7290","125","7","21","200","68"
"7292","125","7","22","200","52"
"7295","125","7","22","200","53"
"7291","125","7","22","200","57"
"7293","125","7","22","200","65"
"7294","125","7","22","200","68"
"7300","125","7","22","200","59"
"7297","125","7","22","200","52"
"7296","125","7","22","200","57"
"7301","125","7","23","200","53"
"7298","125","7","22","200","79"
"7303","125","7","23","200","69"
"7299","125","7","22","200","73"
"7302","125","7","23","200","58"
"7304","125","7","23","200","68"
"7305","125","7","23","200","57"
"7306","125","7","23","200","61"
"7307","125","7","23","200","77"
"7308","125","7","23","200","54"
"7312","125","7","24","200","60"
"7315","125","7","24","200","55"
"7310","125","7","23","200","55"
"7311","125","7","24","200","62"
"7309","125","7","23","200","40"
"7314","125","7","24","200","54"
"7313","125","7","24","200","55"
"7317","125","7","24","200","66"
"7316","125","7","24","200","56"
"7320","125","7","24","200","68"
